timestamp,pred
2020-05-19 00:00:00,46.38277
2020-05-20 00:00:00,45.94582
2020-05-21 00:00:00,46.34249
2020-05-22 00:00:00,47.424618
2020-05-23 00:00:00,49.945507
2020-05-24 00:00:00,48.925793
2020-05-25 00:00:00,49.78157
2020-05-26 00:00:00,48.54912
2020-05-27 00:00:00,48.631634
2020-05-28 00:00:00,48.45575
2020-05-29 00:00:00,47.536274
2020-05-30 00:00:00,48.375378
2020-05-31 00:00:00,47.99319
2020-06-01 00:00:00,48.045994
2020-06-02 00:00:00,46.934643
2020-06-03 00:00:00,48.862057
2020-06-04 00:00:00,48.345753
2020-06-05 00:00:00,48.659588
2020-06-06 00:00:00,48.43248
2020-06-07 00:00:00,47.470493
2020-06-08 00:00:00,47.759403
2020-06-09 00:00:00,58.344112
2020-06-10 00:00:00,80.573006
2020-06-11 00:00:00,67.01709
2020-06-12 00:00:00,65.51206
2020-06-13 00:00:00,70.673325
2020-06-14 00:00:00,68.88633
2020-06-15 00:00:00,67.909615
2020-06-16 00:00:00,64.89949
2020-06-17 00:00:00,66.01977
2020-06-18 00:00:00,64.46999
2020-06-19 00:00:00,59.532177
2020-06-20 00:00:00,59.216763
2020-06-21 00:00:00,59.939632
2020-06-22 00:00:00,61.818165
2020-06-23 00:00:00,59.61299
2020-06-24 00:00:00,59.799313
2020-06-25 00:00:00,60.824745
2020-06-26 00:00:00,60.768192
2020-06-27 00:00:00,60.19409
2020-06-28 00:00:00,59.874485
2020-06-29 00:00:00,58.36032
2020-06-30 00:00:00,58.871296
2020-07-01 00:00:00,57.065998
2020-07-02 00:00:00,55.97639
2020-07-03 00:00:00,55.554256
2020-07-04 00:00:00,54.461575
2020-07-05 00:00:00,54.049862
2020-07-06 00:00:00,52.754887
2020-07-07 00:00:00,55.015327
2020-07-08 00:00:00,56.265564
2020-07-09 00:00:00,55.567013
2020-07-10 00:00:00,58.307888
2020-07-11 00:00:00,59.351284
2020-07-12 00:00:00,57.166355
2020-07-13 00:00:00,56.87131
2020-07-14 00:00:00,57.767857
2020-07-15 00:00:00,56.208637
2020-07-16 00:00:00,56.103657
2020-07-17 00:00:00,57.453884
2020-07-18 00:00:00,66.70808
2020-07-19 00:00:00,68.100006
2020-07-20 00:00:00,66.50034
2020-07-21 00:00:00,67.19923
2020-07-22 00:00:00,74.95643
2020-07-23 00:00:00,77.804596
2020-07-24 00:00:00,69.427475
2020-07-25 00:00:00,63.02975
2020-07-26 00:00:00,66.58976
2020-07-27 00:00:00,66.18127
2020-07-28 00:00:00,64.68744
2020-07-29 00:00:00,64.36236
2020-07-30 00:00:00,62.2091
2020-07-31 00:00:00,71.226295
2020-08-01 00:00:00,73.25535
2020-08-02 00:00:00,78.119225
2020-08-03 00:00:00,86.89932
2020-08-04 00:00:00,83.424164
2020-08-05 00:00:00,82.408936
2020-08-06 00:00:00,84.57947
2020-08-07 00:00:00,78.57654
2020-08-08 00:00:00,81.17238
2020-08-09 00:00:00,80.791046
2020-08-10 00:00:00,80.352196
2020-08-11 00:00:00,75.32281
2020-08-12 00:00:00,72.60426
2020-08-13 00:00:00,75.95021
2020-08-14 00:00:00,84.15235
2020-08-15 00:00:00,83.70063
2020-08-16 00:00:00,82.86697
2020-08-17 00:00:00,89.87531
2020-08-18 00:00:00,100.671455
2020-08-19 00:00:00,107.24686
2020-08-20 00:00:00,99.48074
2020-08-21 00:00:00,95.85987
2020-08-22 00:00:00,100.78054
2020-08-23 00:00:00,101.56921
2020-08-24 00:00:00,99.174355
2020-08-25 00:00:00,98.00521
2020-08-26 00:00:00,100.86303
2020-08-27 00:00:00,98.9961
2020-08-28 00:00:00,103.780914
2020-08-29 00:00:00,109.94666
2020-08-30 00:00:00,103.76726
2020-08-31 00:00:00,99.20311
2020-09-01 00:00:00,98.56441
2020-09-02 00:00:00,100.87688
2020-09-03 00:00:00,93.78497
2020-09-04 00:00:00,83.02665
2020-09-05 00:00:00,92.32185
2020-09-06 00:00:00,95.85518
2020-09-07 00:00:00,86.55599
2020-09-08 00:00:00,84.48783
2020-09-09 00:00:00,84.2351
2020-09-10 00:00:00,87.23951
2020-09-11 00:00:00,82.87128
2020-09-12 00:00:00,83.06611
2020-09-13 00:00:00,82.43305
2020-09-14 00:00:00,85.250206
2020-09-15 00:00:00,85.107185
2020-09-16 00:00:00,81.445175
2020-09-17 00:00:00,74.434944
2020-09-18 00:00:00,71.44044
2020-09-19 00:00:00,70.37584
2020-09-20 00:00:00,68.39533
2020-09-21 00:00:00,63.111004
2020-09-22 00:00:00,62.24394
2020-09-23 00:00:00,63.600796
2020-09-24 00:00:00,69.61703
2020-09-25 00:00:00,68.39172
2020-09-26 00:00:00,69.96132
2020-09-27 00:00:00,67.43013
2020-09-28 00:00:00,66.935104
2020-09-29 00:00:00,63.53787
2020-09-30 00:00:00,63.882183
2020-10-01 00:00:00,63.682156
2020-10-02 00:00:00,62.501545
2020-10-03 00:00:00,62.946735
2020-10-04 00:00:00,60.31496
2020-10-05 00:00:00,61.182987
